f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt
20191022,20190919,2019-09-19,38,4,1781808719,1294
20191022,20190828,2019-08-28,35,3,1781810497,1364
20191022,20190831,2019-08-31,35,6,1693921771,499
20191022,20191012,2019-10-12,41,6,1781806667,969
20191022,20191022,2019-10-22,43,2,1656351064,500
20191022,20190921,2019-09-21,38,6,1001002030011,501
20191022,20191010,2019-10-10,41,4,1781806909,1137
20191022,20191015,2019-10-15,42,2,1781807216,1171
20191022,20191018,2019-10-18,42,5,1992812958,500
20191022,20191018,2019-10-18,42,5,1781808143,1217
20191022,20191019,2019-10-19,42,6,1833528556,500
20191022,20190903,2019-09-03,36,2,1781807945,1239
20191022,20190908,2019-09-08,36,7,1781808719,1196
20191022,20190913,2019-09-13,37,5,1781808471,969
20191022,20190929,2019-09-29,39,7,1140173450,327
20191022,20191002,2019-10-02,40,3,3321779464,126
20191022,20190819,2019-08-19,34,1,3507123484,1058
20191022,20191021,2019-10-21,43,1,1803170283,499
20191022,20190821,2019-08-21,34,3,3507123484,554
20191022,20190827,2019-08-27,35,2,1781806734,1221
20191022,20190918,2019-09-18,38,3,3357604587,330
20191022,20190923,2019-09-23,39,1,1001001980328,499
20191022,20190924,2019-09-24,39,2,1781810497,1284
20191022,20190928,2019-09-28,39,6,3332834764,488
20191022,20190816,2019-08-16,33,5,1001000037396,441
20191022,20190904,2019-09-04,36,3,1781806909,1309
20191022,20190911,2019-09-11,37,3,1781810497,1446
20191022,20190915,2019-09-15,37,7,1656171864,500
20191022,20191008,2019-10-08,41,2,3464284705,501
20191022,20190820,2019-08-20,34,2,1781807945,1597
20191022,20190821,2019-08-21,34,3,1759863460,944
20191022,20190830,2019-08-30,35,5,3617694639,500
20191022,20190928,2019-09-28,39,6,1001000196957,500
20191022,20190821,2019-08-21,34,3,1701790981,331
20191022,20190831,2019-08-31,35,6,1781810497,1074
20191022,20190923,2019-09-23,39,1,2158351255,624
20191022,20191015,2019-10-15,42,2,1001000196957,500
20191022,20191001,2019-10-01,40,2,1694814142,131
20191022,20191017,2019-10-17,42,4,1694814142,86
20191022,20190822,2019-08-22,34,4,1781810497,1363
20191022,20190830,2019-08-30,35,5,1781807016,1436
20191022,20190902,2019-09-02,36,1,1781809788,1235
20191022,20190902,2019-09-02,36,1,2478637939,258
20191022,20190909,2019-09-09,37,1,1781808143,1183
20191022,20190923,2019-09-23,39,1,1001000286087,268
20191022,20191020,2019-10-20,42,7,3332834764,484
20191022,20190826,2019-08-26,35,1,1001000197107,121
20191022,20191003,2019-10-03,40,4,1781808471,779
20191022,20191009,2019-10-09,41,3,1615989293,496
20191022,20191013,2019-10-13,41,7,2158351255,622
20191022,20191007,2019-10-07,41,1,1992812958,499
20191022,20190912,2019-09-12,37,4,1921421883,353
20191022,20190913,2019-09-13,37,5,1660211396,500
20191022,20190914,2019-09-14,37,6,1781808703,982
20191022,20190920,2019-09-20,38,5,1781810030,1173
20191022,20190922,2019-09-22,38,7,1781808719,936
20191022,20190927,2019-09-27,39,5,2153886484,394
20191022,20190919,2019-09-19,38,4,1701790981,498
20191022,20190901,2019-09-01,35,7,2252326496,484
20191022,20190903,2019-09-03,36,2,1001000286250,397
20191022,20190916,2019-09-16,38,1,1001000286087,253
20191022,20190826,2019-08-26,35,1,1921431481,499
20191022,20190917,2019-09-17,38,2,1781807016,1327
20191022,20190921,2019-09-21,38,6,1921421883,500
20191022,20190925,2019-09-25,39,3,3617694639,500
20191022,20190831,2019-08-31,35,6,2976786729,227
20191022,20190928,2019-09-28,39,6,3107361624,11
20191022,20190823,2019-08-23,34,5,2105858172,401
20191022,20191018,2019-10-18,42,5,1656351064,500
20191022,20191018,2019-10-18,42,5,3507123484,378
20191022,20190904,2019-09-04,36,3,1781807945,1320
20191022,20190910,2019-09-10,37,2,1781807216,1347
20191022,20190910,2019-09-10,37,2,1921425583,350
20191022,20190920,2019-09-20,38,5,1781806667,1239
20191022,20190930,2019-09-30,40,1,1683952717,835
20191022,20190820,2019-08-20,34,2,2931323584,258
20191022,20190911,2019-09-11,37,3,1833528556,500
20191022,20191010,2019-10-10,41,4,1701790981,500
20191022,20191003,2019-10-03,40,4,1001001877189,500
20191022,20191007,2019-10-07,41,1,1504400350,395
20191022,20190826,2019-08-26,35,1,1140173450,211
20191022,20190817,2019-08-17,33,6,1656171864,50
20191022,20191007,2019-10-07,41,1,1921426906,500
20191022,20190918,2019-09-18,38,3,3531033244,489
20191022,20191001,2019-10-01,40,2,1781807216,1340
20191022,20190902,2019-09-02,36,1,1992812958,125
20191022,20190925,2019-09-25,39,3,1921425583,500
20191022,20191005,2019-10-05,40,6,3357604587,474
20191022,20190820,2019-08-20,34,2,1781809788,1613
20191022,20190902,2019-09-02,36,1,2976786729,483
20191022,20190902,2019-09-02,36,1,3592397569,1253
20191022,20191001,2019-10-01,40,2,1685943040,498
20191022,20190822,2019-08-22,34,4,1759863460,760
20191022,20191012,2019-10-12,41,6,1759863460,818
20191022,20191003,2019-10-03,40,4,1001000286250,442
20191022,20191014,2019-10-14,42,1,2606863014,499
20191022,20191019,2019-10-19,42,6,1781806667,1001
20191022,20191020,2019-10-20,42,7,1781808719,901
20191022,20190826,2019-08-26,35,1,1001000286087,279
20191022,20190916,2019-09-16,38,1,1781807016,1236
20191022,20191016,2019-10-16,42,3,2931323584,445
20191022,20190908,2019-09-08,36,7,1781810030,1054
20191022,20190921,2019-09-21,38,6,1921425583,500
20191022,20190825,2019-08-25,34,7,3107361624,162
20191022,20190817,2019-08-17,33,6,1781806251,1085
20191022,20190826,2019-08-26,35,1,2713129639,263967
20191022,20190906,2019-09-06,36,5,3592397569,1141
20191022,20190930,2019-09-30,40,1,1781806667,1160
20191022,20190929,2019-09-29,39,7,1598232245,500
20191022,20191003,2019-10-03,40,4,1781809449,748
20191022,20190923,2019-09-23,39,1,2931323584,389
20191022,20190821,2019-08-21,34,3,1781810497,1425
20191022,20190926,2019-09-26,39,4,1781808719,1369
20191022,20191007,2019-10-07,41,1,1781808832,900
20191022,20191022,2019-10-22,43,2,1781806734,1141
20191022,20191018,2019-10-18,42,5,3617694639,497
20191022,20191006,2019-10-06,40,7,3321779464,138
20191022,20190911,2019-09-11,37,3,3321779464,321
20191022,20190908,2019-09-08,36,7,1660211396,500
20191022,20191014,2019-10-14,42,1,2153886484,276
20191022,20190822,2019-08-22,34,4,1656351064,500
20191022,20190925,2019-09-25,39,3,1781810497,1333
20191022,20190926,2019-09-26,39,4,2105858172,369
20191022,20190827,2019-08-27,35,2,3428867428,456
20191022,20190902,2019-09-02,36,1,2158351255,613
20191022,20191008,2019-10-08,41,2,1001002030011,423
20191022,20191009,2019-10-09,41,3,1001000286250,334
20191022,20191007,2019-10-07,41,1,3021573833,848
20191022,20190916,2019-09-16,38,1,1686044523,490
20191022,20191016,2019-10-16,42,3,2105858172,408
20191022,20191018,2019-10-18,42,5,1781807461,1183
20191022,20191013,2019-10-13,41,7,2252326496,498
20191022,20191014,2019-10-14,42,1,731289971,498
20191022,20191022,2019-10-22,43,2,1686044523,500
20191022,20190828,2019-08-28,35,3,3617694639,499
20191022,20191013,2019-10-13,41,7,1001002030011,500
20191022,20190828,2019-08-28,35,3,1001000037396,1100
20191022,20191011,2019-10-11,41,5,2713129639,213806
20191022,20191017,2019-10-17,42,4,1833528556,500
20191022,20191007,2019-10-07,41,1,3357604587,282
20191022,20190914,2019-09-14,37,6,1992602239,2808
20191022,20190922,2019-09-22,38,7,1781810443,969
20191022,20190918,2019-09-18,38,3,3507123484,418
20191022,20190927,2019-09-27,39,5,1686044523,500
20191022,20190828,2019-08-28,35,3,1660211396,315
20191022,20190919,2019-09-19,38,4,1803170283,370
20191022,20190920,2019-09-20,38,5,1921431481,351
20191022,20191006,2019-10-06,40,7,3473823790,883
20191022,20191012,2019-10-12,41,6,1992812958,500
20191022,20190902,2019-09-02,36,1,1759863460,672
20191022,20191002,2019-10-02,40,3,1001000286087,197
20191022,20191009,2019-10-09,41,3,226864582,500
20191022,20190817,2019-08-17,33,6,1001000037396,399
20191022,20190821,2019-08-21,34,3,3531033244,500
20191022,20190826,2019-08-26,35,1,1781807461,1301
20191022,20190911,2019-09-11,37,3,1781809819,1381
20191022,20190831,2019-08-31,35,6,1781810030,1070
20191022,20190907,2019-09-07,36,6,3357604587,915
20191022,20191011,2019-10-11,41,5,1656351064,500
20191022,20190930,2019-09-30,40,1,1781809819,1105
20191022,20190903,2019-09-03,36,2,3507123484,559
20191022,20190927,2019-09-27,39,5,1685943040,23
20191022,20191015,2019-10-15,42,2,1921421883,496
20191022,20191020,2019-10-20,42,7,2164312964,270
20191022,20190819,2019-08-19,34,1,1781807945,1384
20191022,20191002,2019-10-02,40,3,2225130883,500
20191022,20190904,2019-09-04,36,3,1598232245,321
20191022,20190904,2019-09-04,36,3,2680486890,482
20191022,20190823,2019-08-23,34,5,2153886484,353
20191022,20191019,2019-10-19,42,6,2153886484,152
20191022,20191018,2019-10-18,42,5,1781806251,1250
20191022,20190926,2019-09-26,39,4,3428867428,388
20191022,20190927,2019-09-27,39,5,1001000196957,500
20191022,20191010,2019-10-10,41,4,2225130883,500
20191022,20190913,2019-09-13,37,5,1643982571,500
20191022,20190819,2019-08-19,34,1,1992812958,428
20191022,20190912,2019-09-12,37,4,1781809819,1254
20191022,20190819,2019-08-19,34,1,3592397569,916
20191022,20190905,2019-09-05,36,4,3516139149,460
20191022,20191009,2019-10-09,41,3,1781808703,1262
20191022,20190910,2019-09-10,37,2,3531033244,571
20191022,20190926,2019-09-26,39,4,1781807441,1244
20191022,20190917,2019-09-17,38,2,1693921771,500
20191022,20190910,2019-09-10,37,2,1001001980328,498
20191022,20191015,2019-10-15,42,2,1781808143,1198
20191022,20190923,2019-09-23,39,1,3357604587,180
20191022,20190927,2019-09-27,39,5,2158351255,618
20191022,20191001,2019-10-01,40,2,1833528556,500
20191022,20191007,2019-10-07,41,1,1781808143,869
20191022,20190919,2019-09-19,38,4,1781809449,1235
20191022,20191001,2019-10-01,40,2,2252326496,501
20191022,20190831,2019-08-31,35,6,1694814142,500
20191022,20190904,2019-09-04,36,3,3107361624,505
20191022,20190831,2019-08-31,35,6,3464284705,501
20191022,20190921,2019-09-21,38,6,1001000286087,76
20191022,20191008,2019-10-08,41,2,2164312964,483
20191022,20190827,2019-08-27,35,2,2931323584,398
20191022,20190827,2019-08-27,35,2,1781807216,1330
20191022,20190914,2019-09-14,37,6,1781807216,852
20191022,20190927,2019-09-27,39,5,3473823790,1030
20191022,20191004,2019-10-04,40,5,2478637939,1068
20191022,20191005,2019-10-05,40,6,1686044523,498
20191022,20191010,2019-10-10,41,4,1001000197107,500
20191022,20191016,2019-10-16,42,3,1659296564,500
20191022,20190925,2019-09-25,39,3,1781810443,1352
20191022,20190929,2019-09-29,39,7,1781810497,1227
20191022,20190825,2019-08-25,34,7,1656171864,500
20191022,20190817,2019-08-17,33,6,1140173450,288
20191022,20190911,2019-09-11,37,3,1992812958,500
20191022,20190911,2019-09-11,37,3,1781808832,1321
20191022,20190919,2019-09-19,38,4,3592397569,794
20191022,20190930,2019-09-30,40,1,1655241805,499
20191022,20191019,2019-10-19,42,6,1781806251,982
20191022,20191008,2019-10-08,41,2,2269829235,99
20191022,20190906,2019-09-06,36,5,1992812958,124
20191022,20191022,2019-10-22,43,2,1921431481,501
20191022,20191012,2019-10-12,41,6,226864582,495
20191022,20190819,2019-08-19,34,1,1783638386,500
20191022,20190906,2019-09-06,36,5,3531033244,733
20191022,20191007,2019-10-07,41,1,3507123484,194
20191022,20190818,2019-08-18,33,7,1686044523,500
20191022,20190825,2019-08-25,34,7,1783638386,259
20191022,20190929,2019-09-29,39,7,2158351255,599
20191022,20191012,2019-10-12,41,6,1001001962555,500
20191022,20191022,2019-10-22,43,2,2105858172,399
20191022,20190922,2019-09-22,38,7,2158351255,626
20191022,20190906,2019-09-06,36,5,1694814142,497
20191022,20191008,2019-10-08,41,2,3201287628,499
20191022,20191016,2019-10-16,42,3,2976786729,2
20191022,20191012,2019-10-12,41,6,1615989293,500
20191022,20190819,2019-08-19,34,1,1542698720,431
20191022,20191022,2019-10-22,43,2,2153886484,243
20191022,20190829,2019-08-29,35,4,1001000286087,309
20191022,20191007,2019-10-07,41,1,3428867428,156
20191022,20190817,2019-08-17,33,6,3107361624,10
20191022,20191004,2019-10-04,40,5,1001001980328,499
20191022,20191021,2019-10-21,43,1,3021573833,1224
20191022,20190829,2019-08-29,35,4,1781807016,1616
20191022,20190925,2019-09-25,39,3,1656351064,499
20191022,20191004,2019-10-04,40,5,1659296564,500
20191022,20190901,2019-09-01,35,7,1659296564,23
20191022,20190930,2019-09-30,40,1,3321779464,111
20191022,20191009,2019-10-09,41,3,3473823790,1137
20191022,20191010,2019-10-10,41,4,1615989293,502
20191022,20191008,2019-10-08,41,2,1656171864,498
20191022,20191015,2019-10-15,42,2,1001000286087,1010
20191022,20190828,2019-08-28,35,3,2478637939,251
20191022,20190831,2019-08-31,35,6,1781808719,1071
20191022,20190902,2019-09-02,36,1,1921421883,499
20191022,20190906,2019-09-06,36,5,2680486890,493
20191022,20190911,2019-09-11,37,3,3357604587,437
20191022,20190911,2019-09-11,37,3,1921424720,500
20191022,20191001,2019-10-01,40,2,1781807441,1446
20191022,20190822,2019-08-22,34,4,2105858172,451
20191022,20190902,2019-09-02,36,1,1598232245,50
20191022,20191001,2019-10-01,40,2,1001000037396,1
20191022,20190817,2019-08-17,33,6,2269829235,329
20191022,20190913,2019-09-13,37,5,1781808832,930
20191022,20190905,2019-09-05,36,4,1686044523,500
20191022,20190913,2019-09-13,37,5,1781806734,1028
20191022,20190928,2019-09-28,39,6,2225130883,500
20191022,20191015,2019-10-15,42,2,1921426906,499
20191022,20191022,2019-10-22,43,2,1781807461,1122
20191022,20191012,2019-10-12,41,6,731289971,451
20191022,20191014,2019-10-14,42,1,1655241805,500
20191022,20191011,2019-10-11,41,5,1921423202,500
20191022,20190926,2019-09-26,39,4,2976786729,707
20191022,20190903,2019-09-03,36,2,3516139149,316
20191022,20191013,2019-10-13,41,7,1781808832,795
20191022,20190828,2019-08-28,35,3,1694814142,447
20191022,20191013,2019-10-13,41,7,1781807945,738
20191022,20191018,2019-10-18,42,5,1781807945,1231
20191022,20191019,2019-10-19,42,6,1803170283,500
20191022,20190905,2019-09-05,36,4,1001000286087,286
20191022,20190910,2019-09-10,37,2,2713129639,239435
20191022,20190923,2019-09-23,39,1,2164312964,323
20191022,20190926,2019-09-26,39,4,1781809788,1203
20191022,20190929,2019-09-29,39,7,2478637939,1412
20191022,20190917,2019-09-17,38,2,1001001980328,498
20191022,20190823,2019-08-23,34,5,1921426906,299
20191022,20191001,2019-10-01,40,2,2269829235,113
20191022,20191007,2019-10-07,41,1,731289971,500
20191022,20191014,2019-10-14,42,1,3473823790,6910
20191022,20190822,2019-08-22,34,4,2269829235,430
20191022,20190927,2019-09-27,39,5,1001000286250,391
20191022,20190925,2019-09-25,39,3,1685943040,200
20191022,20190927,2019-09-27,39,5,1833528556,500
20191022,20190930,2019-09-30,40,1,226864582,500
20191022,20191013,2019-10-13,41,7,3332834764,498
20191022,20190912,2019-09-12,37,4,1833528556,500
20191022,20190913,2019-09-13,37,5,2931323584,439
20191022,20190824,2019-08-24,34,6,2105858172,82
20191022,20190830,2019-08-30,35,5,1781807216,1434
20191022,20190904,2019-09-04,36,3,1781808832,1333
20191022,20190915,2019-09-15,37,7,1781808703,939
20191022,20191005,2019-10-05,40,6,2478637939,1783
20191022,20191010,2019-10-10,41,4,1783638386,497
20191022,20191014,2019-10-14,42,1,1921424720,500
20191022,20191007,2019-10-07,41,1,3516139149,454
20191022,20190928,2019-09-28,39,6,1001000197107,500
20191022,20191015,2019-10-15,42,2,1848146723,654
20191022,20190923,2019-09-23,39,1,1921426906,220
20191022,20191022,2019-10-22,43,2,1140173450,111
20191022,20190821,2019-08-21,34,3,2164312964,436
20191022,20190826,2019-08-26,35,1,1759863460,811
20191022,20190929,2019-09-29,39,7,1781806734,1119
20191022,20190918,2019-09-18,38,3,1833528556,497
20191022,20190903,2019-09-03,36,2,3428867428,222
20191022,20190930,2019-09-30,40,1,2158351255,615
20191022,20190816,2019-08-16,33,5,3592397569,511
20191022,20191006,2019-10-06,40,7,1921423202,501
20191022,20191009,2019-10-09,41,3,3464284705,500
20191022,20191010,2019-10-10,41,4,1781808703,1200
20191022,20191022,2019-10-22,43,2,1781810497,1148
20191022,20190825,2019-08-25,34,7,1693921771,500
20191022,20190831,2019-08-31,35,6,2931323584,310
20191022,20190918,2019-09-18,38,3,2158351255,607
20191022,20191014,2019-10-14,42,1,1781807461,1240
20191022,20191018,2019-10-18,42,5,1001002218595,500
20191022,20190912,2019-09-12,37,4,3321779464,358
20191022,20190827,2019-08-27,35,2,1781808703,1292
20191022,20190926,2019-09-26,39,4,2164312964,567
20191022,20190929,2019-09-29,39,7,3592397569,1074
20191022,20190908,2019-09-08,36,7,1001000037396,404
20191022,20191002,2019-10-02,40,3,3531033244,201
20191022,20191013,2019-10-13,41,7,2225130883,500
20191022,20191014,2019-10-14,42,1,1781808703,1225
20191022,20191015,2019-10-15,42,2,1781810030,1289
20191022,20191013,2019-10-13,41,7,1781806667,730
20191022,20190919,2019-09-19,38,4,1001000286087,391
20191022,20190929,2019-09-29,39,7,1781807016,1124
20191022,20191012,2019-10-12,41,6,1781810030,857
20191022,20191009,2019-10-09,41,3,1921426906,499
20191022,20190823,2019-08-23,34,5,1921431481,410
20191022,20190910,2019-09-10,37,2,1992812958,500
20191022,20190910,2019-09-10,37,2,2252326496,469
20191022,20190922,2019-09-22,38,7,2105858172,101
20191022,20191019,2019-10-19,42,6,1921431481,500
20191022,20190820,2019-08-20,34,2,3516139149,189
20191022,20190929,2019-09-29,39,7,3617694639,496
20191022,20190828,2019-08-28,35,3,1783638386,501
20191022,20191003,2019-10-03,40,4,226864582,500
20191022,20191009,2019-10-09,41,3,1656351064,500
20191022,20191015,2019-10-15,42,2,1781807016,1234
20191022,20191019,2019-10-19,42,6,2478637939,980
20191022,20190930,2019-09-30,40,1,2252326496,498
20191022,20190917,2019-09-17,38,2,1542698720,445
20191022,20190926,2019-09-26,39,4,2252326496,495
20191022,20190905,2019-09-05,36,4,1001000197107,403
20191022,20190926,2019-09-26,39,4,3357604587,172
20191022,20190824,2019-08-24,34,6,1781809819,797
20191022,20190912,2019-09-12,37,4,3516139149,693
20191022,20190914,2019-09-14,37,6,1781806734,868
20191022,20190916,2019-09-16,38,1,1781808471,1195
20191022,20190924,2019-09-24,39,2,226864582,500
20191022,20191012,2019-10-12,41,6,1781810497,899
20191022,20191020,2019-10-20,42,7,1781806909,951
20191022,20191022,2019-10-22,43,2,3617694639,32
20191022,20191006,2019-10-06,40,7,2225130883,500
20191022,20191008,2019-10-08,41,2,1803170283,501
20191022,20190826,2019-08-26,35,1,2164312964,393
20191022,20190904,2019-09-04,36,3,1781807441,1337
20191022,20190907,2019-09-07,36,6,1781809449,1023
20191022,20191014,2019-10-14,42,1,1504400350,34
20191022,20191007,2019-10-07,41,1,2931323584,294
20191022,20191010,2019-10-10,41,4,3617694639,500
20191022,20191017,2019-10-17,42,4,3321779464,182
20191022,20191022,2019-10-22,43,2,1542698720,433
20191022,20191016,2019-10-16,42,3,1693921771,467
20191022,20190901,2019-09-01,35,7,1781810497,1120
20191022,20190912,2019-09-12,37,4,1656351064,500
20191022,20190821,2019-08-21,34,3,1781806251,1351
20191022,20191015,2019-10-15,42,2,1833528556,500
20191022,20191008,2019-10-08,41,2,1542698720,333
20191022,20191019,2019-10-19,42,6,1001000037396,213
20191022,20190829,2019-08-29,35,4,3507123484,601
20191022,20191008,2019-10-08,41,2,1655241805,437
20191022,20190817,2019-08-17,33,6,2158351255,616
